LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftUpLeg.W,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightUpLeg.W,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftLeg.W,RightLeg.X,RightLeg.Y,RightLeg.Z,RightLeg.W,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftFoot.W,RightFoot.X,RightFoot.Y,RightFoot.Z,RightFoot.W,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftArm.W,RightArm.X,RightArm.Y,RightArm.Z,RightArm.W,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftForeArm.W,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightForeArm.W,LeftHand.X,LeftHand.Y,LeftHand.Z,LeftHand.W,RightHand.X,RightHand.Y,RightHand.Z,RightHand.W,Hips.X,Hips.Y,Hips.Z,Hips.W,Time
-0.2859232654920944,-0.0836922472832762,-0.09695086059724704,0.9496546870439092,-0.1067074516614719,0.10689709200637992,0.2529873243843014,0.9556065849403543,0.5215368009582024,0.08388785620720231,0.16001278485092696,0.8338813473819252,0.288665812463282,-0.08600197014916412,-0.0567134692440294,0.951871468346269,-0.12412388170070154,0.012133730596043838,0.0031202818714127127,0.9921876326655237,-0.09918380346941878,0.15659778808818056,-0.014754093687771242,0.9825589155947247,0.10739262236075028,0.21036115184917736,-0.6815572550215558,0.6925999701000937,0.046390813652849555,-0.06982433612824715,0.6993592524601308,0.7098373690439829,-0.022923726180298178,-0.1371700415084118,0.08350158928490801,0.9867554748150555,-0.06915123337177212,0.22514369275072446,-0.15255318720558134,0.9598207903620076,-0.06515756272828162,0.0,0.0,0.9978749881720205,-0.06622252629551535,0.0,0.0,0.9978048792279178,0.05994312268751007,-0.0034776082827399353,-0.038987330239410936,0.9974340661737521,0.4833314
-0.2929516496106378,-0.08446513795459919,-0.09552370258605783,0.9475865098791598,-0.09845262396508306,0.09864848190612242,0.256211729521205,0.9565203121250276,0.5068708566535078,0.0869037809879764,0.15292074602484013,0.8438867891847457,0.283214078119393,-0.08505371584659399,-0.05472535669664705,0.9537089633164271,-0.12713248196065616,0.017362032095388464,0.002454618333220155,0.9917307430552308,-0.09419622567656269,0.16653925324707106,-0.01366793801520866,0.9814300462420185,0.08592369480233605,0.1985047012423055,-0.6871372878406831,0.6935815380437749,0.06447513435934416,-0.07148940897013943,0.6961561719666675,0.7114062170709224,-0.01879402393403503,-0.12480949571818684,0.07525537194677082,0.9891440761770207,-0.07725381242561193,0.2355346617306098,-0.16263344413585773,0.9550422160499841,-0.03324065238236782,0.0,0.0,0.9994473768184069,-0.07958653225082665,0.0,0.0,0.9968279610265194,0.059793083499790074,-0.008365012605896604,-0.040292240776280956,0.9973621955252346,0.4916647
-0.29866309352498727,-0.08687497548631443,-0.0906421385113233,0.9460640030814147,-0.08967011180689108,0.08956275742387934,0.25939518248610927,0.9574194080099739,0.48825317415561653,0.09009561804212343,0.14394001845831417,0.8560215468215698,0.2767856543273165,-0.08388781149849853,-0.05241819680150639,0.9558267987897547,-0.13341013378731328,0.013833128426109382,0.003480232259063031,0.9909582578212974,-0.08979772618215529,0.17253316334797733,-0.012552118255748802,0.9808216556769882,0.0672079282124055,0.19291548767521052,-0.6898934845773672,0.6944880768869469,0.08030368530538301,-0.07257224058979704,0.6927920199347859,0.7129683058431349,-0.015979831308476758,-0.11547008540256033,0.0691727983345158,0.9907706234739959,-0.08608020095090124,0.24582176659645408,-0.17327002850182796,0.9498101680307633,-0.00761130737632158,0.0,0.0,0.9999710335804849,-0.09350622349139101,0.0,0.0,0.9956186951681744,0.05957348395833749,-0.013970772518646719,-0.0421959825043436,0.9972338324509407,0.49999799999999994
-0.3048486361249192,-0.08815701984022167,-0.08905629869018225,0.9441210857560974,-0.0831627165393246,0.08080348030130322,0.2599253850947888,0.9586415150265102,0.46793608510421875,0.09279574942999011,0.1342022480123256,0.8685703919507629,0.270399608503761,-0.08268002740243033,-0.05016539188658036,0.9578786448431827,-0.14513050425516086,0.008683817680057763,0.00532995145829996,0.9893600556231257,-0.08358278816263974,0.1758722510926111,-0.010863495426487672,0.9807980695768602,0.04350945808151935,0.181630915081219,-0.6945486802118976,0.6947800145082778,0.0977985459229114,-0.0753249881833828,0.6891846527676562,0.7139930706666995,-0.013370367543291503,-0.10594310903154341,0.06308484768678828,0.9922789894544893,-0.09466131401465798,0.25492017145405865,-0.18332801612812483,0.944693484849651,0.024419092088660003,0.0,0.0,0.9997018095119992,-0.1052539864752897,0.0,0.0,0.9944453722206462,0.06063742276735689,-0.018892765037748713,-0.04260432815078462,0.9970712299591146,0.5083313
-0.31015842062873955,-0.08932747306850558,-0.08568414854213979,0.9425924800023018,-0.07760073212410729,0.07166130891612,0.26212629927582,0.959235417614568,0.44526255652089897,0.09488412304801325,0.12345880737455263,0.8817574393423261,0.26419613299684364,-0.08145948442021796,-0.048016236817623195,0.9598224818732787,-0.15432988475185602,0.003620106455256346,0.007138935990468482,0.9879869518848188,-0.07421660408588741,0.18138972652649027,-0.008242222807013007,0.9805721434712508,0.01090469635190218,0.1580479541676535,-0.7019677130926333,0.6943653660403799,0.11543242477514554,-0.07250138647405577,0.6870744593219827,0.713685919447256,-0.01087632712919904,-0.09583210718891347,0.05673607531761652,0.993719744443807,-0.10064511920796444,0.2607914691174236,-0.19020126090126127,0.941106715504018,0.07018041985609665,0.0,0.0,0.9975343145319975,-0.11132410426282431,0.0,0.0,0.9937841535313792,0.06218249462849783,-0.021686799201008602,-0.04490444172015447,0.996818243821808,0.5166645999999999
-0.31429214833971914,-0.09068307933621511,-0.08068252847983398,0.9415345740928511,-0.07020850165720205,0.06361388817958719,0.26518236710780524,0.9595323609450735,0.4211352741317569,0.09608083486378816,0.11222718455127656,0.8948846926289113,0.2578858649930098,-0.08017137929958268,-0.04586971025121331,0.961750175596282,-0.16058447647240254,0.004591427578892273,0.007580445200996588,0.9869823106618612,-0.0646866143355965,0.18673332679382942,-0.005481788598728094,0.9802633608291527,-0.019591849002730796,0.14017735061647868,-0.707110363174109,0.6927924682894427,0.13355328023037344,-0.060148163206310945,0.6856605615645949,0.7130324776036072,-0.009427784879955747,-0.08937586821260624,0.05273727852473772,0.9945561072696223,-0.10176842866330485,0.26185294662738773,-0.19148034070307376,0.9404315500844233,0.10703197491062982,0.0,0.0,0.9942555789869777,-0.10563147940749981,0.0,0.0,0.9944053451979142,0.06348548837649044,-0.024720859101204078,-0.04820071948271044,0.9965114964375704,0.5249979
-0.31762192963309344,-0.09105480699799884,-0.07733656255142873,0.9406616756472204,-0.062272110060185445,0.05598935738641786,0.26628934104295343,0.9602485943832555,0.39533399850066725,0.0962468349566862,0.10051092862424987,0.9079345403812907,0.25093132906442417,-0.07869860457822607,-0.04355112939715208,0.9638170453253223,-0.16364166303172692,0.008054789932286624,0.00718526781299818,0.986460794155456,-0.05651362188080148,0.19279949036722163,-0.0029691135299018904,0.9796048955680551,-0.0448305682058627,0.13035943917622506,-0.7106886133927869,0.6898683436466971,0.14484630933283674,-0.06061969625196104,0.6817775552091835,0.7145097370308992,-0.00875053681912952,-0.08617319470713378,0.050767945563794256,0.9949473475127087,-0.11372080509101007,0.2724125321735541,-0.2048891118091326,0.9332092169852962,0.13175034878267378,0.0,0.0,0.9912829291355943,-0.10109015681527826,0.0,0.0,0.9948772689106242,0.06456114278410582,-0.02949152540845481,-0.050223556389629054,0.9962126796799319,0.5333312
-0.31879521327915256,-0.09181132944618839,-0.07624322094336733,0.9402804172350948,-0.054863102670196576,0.04633776941269447,0.26451238932261645,0.9617047608211661,0.36796703575492845,0.09523171867582526,0.08849014718351678,0.9207066167934383,0.2430456603119682,-0.07696243104444994,-0.0409841852992224,0.966087929624735,-0.16517367523421825,0.00959556895033608,0.007017986656582063,0.9861928462169194,-0.04776109732597839,0.1996963251744332,-0.0001272116379868512,0.9786931281618588,-0.06523496009635299,0.12714870092598177,-0.7120797173244336,0.6874009630552004,0.16178190461639427,-0.05650198319981989,0.67938162243632,0.713494745831371,-0.008311296176037493,-0.08402442733845131,0.04945174188540255,0.9952011571490555,-0.11783176169305058,0.27575297991728953,-0.20942508998798334,0.9307078498038855,0.14282845537088248,0.0,0.0,0.9897474588683559,-0.10776858173753236,0.0,0.0,0.9941760069476032,0.06499288921727854,-0.034833394982485076,-0.049957880584403834,0.9960254861762823,0.5416645
-0.31892139641502415,-0.09451282257882415,-0.07533000241828777,0.9400435415514196,-0.04667586661610222,0.0373252583474943,0.26130935840532743,0.9634031387610924,0.33937377965362536,0.09293499854125645,0.07646078464120873,0.932921364393484,0.23435581909272385,-0.07496982125324486,-0.0382319919316986,0.9685015181978652,-0.1650206719667489,0.01252579032881988,0.006384870325682293,0.9861898984633768,-0.037792863004695414,0.20430454688960306,0.003031349109127007,0.9781728694605678,-0.0842551573956922,0.12626609720353765,-0.7128151206522073,0.6847280810064627,0.18106387641165472,-0.0539942573882859,0.6768966711208186,0.7114150613062861,-0.007917357650308026,-0.08204866786545603,0.048244401060698355,0.9954284551466448,-0.11848116885035381,0.2762672846431172,-0.21013866983932508,0.9303119581634604,0.14808472765034086,0.0,0.0,0.9889746778541523,-0.12622147698168237,0.0,0.0,0.9920020860605903,0.06583037790688329,-0.039245167688382265,-0.04839313578387049,0.9958836691937223,0.5499978
-0.3192197515263198,-0.09762182391169545,-0.06886800661722642,0.9401201664660738,-0.03886821169503106,0.028866485753661804,0.2612091809803885,0.9640672963499065,0.3107170399716292,0.08944561855000961,0.06503105060596906,0.9440473318910227,0.22453454786262994,-0.07262162097797188,-0.03522200837423666,0.9711177823048763,-0.16403449181860666,0.016559582645470777,0.005435663105573458,0.9863006231788672,-0.023889069761855397,0.20859561583197306,0.007359630931439436,0.9776824726025041,-0.10439951476750477,0.12263464299455101,-0.7144023838657144,0.6809483971498084,0.19661409309845046,-0.05061072045390551,0.674431514011613,0.7098757541135026,-0.00791004024320507,-0.08200906227914324,0.04822066043814966,0.9954329273609324,-0.12070611603735171,0.2780044819266766,-0.21257630630562013,0.9289536347834141,0.16052809392371012,0.0,0.0,0.9870312715720918,-0.1340017517294618,0.0,0.0,0.9909810949424998,0.06789589104825357,-0.04321338214550204,-0.050331262876169715,0.9954845631950302,0.5583311
-0.31852218768316576,-0.10012383590498979,-0.059289681313186474,0.9407462820160288,-0.029755445063177486,0.021078107349941345,0.2622059025001605,0.9643227631730534,0.2827814863956796,0.08497723275384139,0.05456953006781319,0.9538530637648168,0.21371937490971799,-0.06992100289059612,-0.03203219951163445,0.973862937141269,-0.16640661333910417,0.019905364947207255,0.004924558729564874,0.9858439857323507,-0.012409731500447453,0.21154287356055168,0.010915875961083349,0.977228967469668,-0.11452483750724413,0.12871175421570036,-0.7137580051254808,0.6788717522772254,0.20816278657782816,-0.04743415131315565,0.6715944995738448,0.7094921308340997,-0.00839992227406021,-0.08446465354537526,0.049721238319925656,0.9951497184178784,-0.12686651415141714,0.28260908881673025,-0.2192772454104858,0.9251780802366836,0.15712482522826893,0.0,0.0,0.9875787509343171,-0.13416865509836812,0.0,0.0,0.9909585117395658,0.0698087491106148,-0.04848476096890741,-0.053925613484641394,0.9949210997419363,0.5666644000000001
-0.31794069048573803,-0.10242378620623858,-0.0494073842414927,0.9412661662542877,-0.01771047515682767,0.015991326301924288,0.2628672003516056,0.964536910404228,0.2560270018822055,0.0797834730171334,0.04524510555164661,0.9623085015545451,0.2023657870208517,-0.06696169736804529,-0.02882795219230302,0.976592631807869,-0.16926809984811175,0.023977848449843842,0.004268871957670003,0.985269074867234,-0.006052458810577281,0.2119826438487693,0.012745906144109413,0.9771715654509179,-0.12170254127949247,0.1363441097096596,-0.7127291634823408,0.677211868409995,0.21996340932834796,-0.04136921373361903,0.6686898302076346,0.7090547212229792,-0.008693320725039179,-0.08589566132236495,0.050597891851911755,0.9949805097995175,-0.13254500566062546,0.286597815170875,-0.22539691015012367,0.921677680487318,0.1453750827852807,0.0,0.0,0.9893766144927688,-0.1373390905848171,0.0,0.0,0.9905240906698511,0.07189724385467522,-0.05411443522071717,-0.05718754141508424,0.9942997532604252,0.5749977000000001
-0.3174600392169375,-0.10733798541742712,-0.038029695383650544,0.9414092747875047,-0.007040486410599681,0.01105819502344725,0.26241164475512546,0.964866973510253,0.23042341197427346,0.07404185506606778,0.03701342219540604,0.9695632323319064,0.19126567571300673,-0.0639522997631874,-0.025843884028740424,0.9791116577323321,-0.1716027525237966,0.029924300932532365,0.0031012693860415427,0.9847067653205959,0.004640692457413051,0.21138019034133282,0.015601934088809402,0.9772683657816138,-0.13668478576791998,0.1368878967166732,-0.7138799102761871,0.6730189052145014,0.2336529275267424,-0.035435990349871965,0.6656382495829012,0.7078674457398916,-0.008838667307238247,-0.08659758933960278,0.051027918993750546,0.9948964202186923,-0.13512288900615727,0.28833121249031185,-0.2281576905856229,0.9200820534045492,0.14269112289864685,0.0,0.0,0.9897672673138486,-0.14443909881295522,0.0,0.0,0.9895136920397319,0.07482767484720684,-0.0590535825494011,-0.059726493690690524,0.9936529773600327,0.583331
-0.3151178540949321,-0.11475921412418823,-0.025449787836936417,0.9417448535050557,0.0017975000069584586,0.004354696452692178,0.2599136839170451,0.9656203614905808,0.20634466407573013,0.0680130748056936,0.029933644960592226,0.9756536671187795,0.18121145092638355,-0.061130877766779675,-0.023268559897248298,0.9812665285012662,-0.1805698238608886,0.03224054516430618,0.0032812091622285797,0.9830281377584212,0.019351655042337802,0.2108272820721217,0.019445946325843597,0.9771382838435392,-0.15379506493209605,0.13500323163188085,-0.7156222174433046,0.6678368418655929,0.24858175851282655,-0.035180731031520404,0.6615909002807012,0.7065882154158316,-0.009121576558970087,-0.08794157880500508,0.05185385631413356,0.994733257282431,-0.14010843425143182,0.2915502383117165,-0.2334686103319809,0.9169844563468058,0.1393390200132065,0.0,0.0,0.9902447361646308,-0.15479660147294136,0.0,0.0,0.9879463609793941,0.07701396789658382,-0.06453919585336841,-0.06111944312373863,0.9930598947795991,0.5916643
-0.3127505750220551,-0.12027059274287963,-0.012266298214006488,0.9421101847834867,0.009773125678715385,-0.001149353192243565,0.258607430422598,0.9659323795856152,0.18415340462009902,0.061965572190765185,0.024009232015648453,0.9806484325220307,0.17274947197135423,-0.05868971643178925,-0.02119697078336078,0.9829871950073328,-0.19312689527949786,0.03393473133585125,0.0039511811450189385,0.9805788211543347,0.035144830836795905,0.20833999362298328,0.02306668612773409,0.9771526062564193,-0.16345747774510758,0.13889300504872323,-0.7151300640702888,0.6652663959501994,0.25355093618973845,-0.029021388041550286,0.6632584685851853,0.7035324339669662,-0.009620808120470808,-0.09026467540933848,0.05328500188467982,0.9944447883107969,-0.1495746037133625,0.2972024444518478,-0.24346042874646986,0.9110571686620011,0.12571416901379986,0.0,0.0,0.9920665036725964,-0.15306000156090852,0.0,0.0,0.9882168972053528,0.07896793919701368,-0.06945553369683714,-0.06394718010272343,0.9923964689451359,0.5999976
-0.31329681205308696,-0.1216760393474992,-0.0038868225272005105,0.9418200155107771,0.016997120680080524,-0.005285639933404073,0.2572278249839873,0.9661868380148263,0.1638011879460121,0.056045252397917286,0.019105166780871416,0.9847147267678106,0.16577497529437268,-0.05663333624291039,-0.019558154404899636,0.9843418112568528,-0.19827077816936398,0.04455483305174879,0.0015360933683140274,0.9791328846448828,0.044914927218762786,0.20556595973063355,0.024940370175074566,0.9772938470329623,-0.16320901325513174,0.15564250423128703,-0.7114023397332084,0.6656162106582266,0.264659710234023,-0.024253903764171345,0.6607023998915119,0.7020251595980288,-0.010468036867913363,-0.09406254555589243,0.05563579736872359,0.9939553892297299,-0.15370690855331356,0.29948939287205867,-0.2477885238007371,0.9084498540330999,0.10244965411219921,0.0,0.0,0.994738190868477,-0.1597200964894793,0.0,0.0,0.9871623426657803,0.0818538207099991,-0.07367537230291336,-0.06640427391392466,0.9916967096633763,0.6083309
-0.3146055010314895,-0.12257560681868047,-0.00222623831112697,0.9412723533583358,0.027224989881870297,-0.00983403900848324,0.25239992200248096,0.9671899353156302,0.14654381332538488,0.050771906362223146,0.015358549511036363,0.987780967247961,0.1593546477643245,-0.05470743377490525,-0.018102772010048646,0.9855381690077887,-0.19612868139696094,0.06242325452031013,-0.003664798697947549,0.9785823659146355,0.04339492998062705,0.20691327938015014,0.024835385187307525,0.9770808454323145,-0.16463724182353603,0.17082661313223413,-0.7082867033045023,0.6648629879701143,0.2721504167797179,-0.01725891909518676,0.6558372462215107,0.7039274016735513,-0.01103392834572646,-0.09650896790414594,0.05715820739250608,0.9936283061925185,-0.1547682466742838,0.30005960822726113,-0.24889641541292373,0.9077783846988582,0.08474132124882065,0.0,0.0,0.9964029849779678,-0.15479315288863188,0.0,0.0,0.9879469013154486,0.08401002055509389,-0.07896236006885916,-0.06517711786528503,0.9911908017357018,0.6166642
-0.31769588059497383,-0.12061299268847699,-0.0050611192405781505,0.9404765911599003,0.038832229271359486,-0.012562235969714501,0.24689096196218008,0.9681834026147357,0.13333029910469,0.0465918296678995,0.012752414331649295,0.9898937360533024,0.15277994125576888,-0.05270249398522172,-0.01666818838774261,0.9867131843517103,-0.18852050811235935,0.07794350951370886,-0.008510944772937231,0.9789343140194935,0.047051653697281995,0.2053035509337429,0.025401970189089258,0.9772365802449577,-0.17557517770817208,0.16996993197959187,-0.7090202618247734,0.6614936488867648,0.28117015176591975,-0.015360743905691115,0.6519692680045233,0.7040195074571723,-0.010757890920264968,-0.09532460511824223,0.05641985757838707,0.9937878481410574,-0.16032562759134988,0.30293304671267607,-0.2546804938882649,0.9042483665341313,0.08327955799609184,0.0,0.0,0.9965262240503134,-0.16311416560966277,0.0,0.0,0.98660720095561,0.0853874463833187,-0.0842429843602221,-0.06306367605737716,0.990774987748656,0.6249975
-0.3192101298235707,-0.122106631168028,0.004931021858494221,0.9397715406769058,0.04925831340427145,-0.012768741297980458,0.24593379628946552,0.9679499706332365,0.12392107862081021,0.04354705330916182,0.011038065701189096,0.9912746246762902,0.14605501413891156,-0.05061971810380664,-0.015258105624444837,0.9878627268992016,-0.20262036846993803,0.06296056304209213,-0.0034296993261108463,0.9772252508736468,0.055594000473084514,0.1999469348603195,0.02630458699599479,0.9778745313455769,-0.1909964246378776,0.16266960886626106,-0.7108154769869337,0.6571151510981033,0.2895546765147685,-0.011879836506607705,0.649726393086304,0.70276067969122,-0.010499170734444082,-0.09419958150566561,0.05572054462686536,0.9939373356326503,-0.1640156821340265,0.3047410186802246,-0.25850311675521076,0.9018912939904071,0.0874408839639847,0.0,0.0,0.9961697103463831,-0.16638497613159536,0.0,0.0,0.9860608701888989,0.0877430990816804,-0.08847356337795888,-0.06488632079684949,0.990082492785423,0.6333308000000001
-0.31931541060512947,-0.12549682852564725,0.014433472422205346,0.9391910825034059,0.06092976359913534,-0.013157066230222055,0.24493412964404723,0.9675338379878402,0.1180916411410595,0.04163400980384162,0.010035706212940285,0.9920787560073406,0.1398329066439461,-0.04866362614834048,-0.01400636081457489,0.988879381707563,-0.21131355053220416,0.05971396033562854,-0.0018584460863341132,0.9755907812605922,0.059039452141915284,0.19471629113413125,0.025980509209742167,0.9787363905561871,-0.2036574411318347,0.16147090361218439,-0.7106749056354623,0.6537522255857525,0.29494235926163603,-0.0065308803134099536,0.6482233922495577,0.701977767494091,-0.010699460660708399,-0.09507207789941065,0.05626352835365615,0.9938215317262227,-0.1662675955525032,0.30580479790244974,-0.2608296528353123,0.9004478910247063,0.084191768185065,0.0,0.0,0.9964495703094424,-0.16756546319601853,0.0,0.0,0.9858609514246437,0.08895916096286478,-0.0919946767187078,-0.06638375225828969,0.9895536592688208,0.6416641
-0.31770859628004333,-0.13164146415588635,0.018955688374079568,0.9388143877481447,0.07356974519486065,-0.015064795497078431,0.23958304273929654,0.9679672051058211,0.11792829698733712,0.04158015856673096,0.010008255597531178,0.9921007217027545,0.13334938499795645,-0.04659826340850927,-0.012755963199727351,0.9898908165908121,-0.21776585800056558,0.060942857826051924,-0.0017501888943673438,0.9740949317228303,0.07024009095083028,0.1844727120056194,0.026111998039049955,0.9799766893691501,-0.21527685538285452,0.15728147911308912,-0.7110216278973772,0.6506663173444835,0.29885386680754716,-0.002326624289090168,0.6468977502971546,0.7015727002770804,-0.01039401442597572,-0.09373793905758124,0.055434504714373216,0.9939980779319555,-0.17081253624757514,0.3078643822210881,-0.265511155443845,0.897522381868649,0.08649241410097089,0.0,0.0,0.9962525093082507,-0.17004611001021996,0.0,0.0,0.9854361067417776,0.08837058133967367,-0.09534409913252767,-0.06450883203524702,0.9894133381472796,0.6499974000000001
-0.32100863498633087,-0.13046840445793467,0.01930399449506846,0.9378479660898923,0.08371125690674651,-0.01984773191388312,0.23672970936330154,0.9677590287410054,0.12335134525658678,0.04336159243107422,0.01093753973096774,0.9913549254176655,0.12681258374222476,-0.04448916038987814,-0.011551514596255608,0.9908611636969922,-0.2158811326504586,0.050004918426682796,0.0014712778555678145,0.9751372621534714,0.08300490621906127,0.17448047206481582,0.026246452499446557,0.9808047074432291,-0.22738305851302207,0.1495721663775112,-0.7127457801930025,0.6464662130099837,0.30255344128508715,0.0008385538998059439,0.6457942056954203,0.7010068158613934,-0.00994378012110817,-0.09173362477921061,0.054192752106973024,0.9942581198767462,-0.17557994152902262,0.30990165165885547,-0.2704019690884984,0.8944358141000622,0.09480940483340657,0.0,0.0,0.9954954428600541,-0.17039438125132533,0.0,0.0,0.9853759459404202,0.08906541038751323,-0.09685213303343769,-0.06567229404464521,0.9891279830205446,0.6583306999999999
-0.3277715589403346,-0.12246947872176624,0.01546789897511635,0.9366577688957355,0.09167823721850084,-0.024697510725875258,0.23847457210423056,0.966496255680361,0.13133171604381635,0.04595027094870209,0.012378127944687477,0.9901956043677997,0.12409127288181479,-0.04360301459009178,-0.011067661721576217,0.9912505434940471,-0.20346331736572834,0.04016966135259691,0.0032090822914766035,0.9782529215822445,0.09516051049872482,0.16467042501341814,0.025945037675933775,0.9814045971909429,-0.23702764265096787,0.1479815493260025,-0.7130891390185029,0.6429799666336823,0.30473624115176723,0.0026428159050201627,0.6434801442060639,0.7021838383680781,-0.009973144939630151,-0.09186563626008182,0.05427480508569362,0.9942411612820369,-0.18043882690977592,0.3118519680170641,-0.2753688913017449,0.8912699666714659,0.0979137927628586,0.0,0.0,0.9951949001008757,-0.17195660965434265,0.0,0.0,0.9851045246044625,0.09036950461284146,-0.09590747452030571,-0.06992662010691054,0.9888100812428999,0.666664
-0.3319128712961945,-0.1164603306136481,0.006093767888941205,0.9360735565403988,0.0981345105302144,-0.02617788324538842,0.23735673564986717,0.9660983988773738,0.14066365472703787,0.04892661123936765,0.01417042061994939,0.988746237480031,0.12733351699759415,-0.04465771397174287,-0.011645489026345855,0.9907856713826552,-0.1915537708467249,0.03532027770515832,0.0034469982018675146,0.9808403280150279,0.10803289175141795,0.1530162207248694,0.02492552775703788,0.981984545988855,-0.247134679567725,0.14498601175077933,-0.7131097473086344,0.6398265349647327,0.30678561159959483,0.0016105816451477961,0.6415264547990325,0.7030816469907403,-0.009724112994255922,-0.09073553204366823,0.053576111566276466,0.9943852900765704,-0.18747814139085556,0.3144566149852809,-0.28253313554295784,0.8866476251098255,0.10527828532823338,0.0,0.0,0.9944428000837188,-0.18157564269117601,0.0,0.0,0.9833769806037186,0.08996801322133106,-0.09607771612423884,-0.07026179034891798,0.9888064066733798,0.6749973000000001
-0.3324250778719791,-0.11223830033507201,-0.008513617952796891,0.9363886211659433,0.10472932929225477,-0.025025012329958404,0.23294678628751891,0.9665098608406419,0.15113161261178862,0.05219489314046917,0.01631673984682036,0.9869998443769817,0.13526341792019111,-0.04721103662089621,-0.013118844819676928,0.9895973027976204,-0.17838764239401858,0.025442660677199688,0.004732437164760453,0.9836199083473505,0.10727682372074226,0.14857348422496772,0.023748133975458274,0.9827785249029031,-0.25884826201278893,0.1372625397643532,-0.713658607711136,0.6362766411477014,0.3069835706642535,0.001440481137001487,0.6421291744827569,0.702445112186292,-0.009237440221883275,-0.08848671357233606,0.05218973721584341,0.994666276973667,-0.19335447609372,0.31643706247153514,-0.2884879013055532,0.8827549846187367,0.11868298495959809,0.0,0.0,0.9929321976253362,-0.1857497913888673,0.0,0.0,0.98259707662856,0.08764671327124787,-0.0977644140696596,-0.06667863849471434,0.9890976353034392,0.6833306
-0.3340521764803572,-0.10765388691437967,-0.023737784842087287,0.9360856272754929,0.11231856958139602,-0.021481987388686462,0.2293815542853388,0.9665956578107848,0.1638850799866665,0.05607042445804572,0.019124050622252343,0.9846989685922577,0.14540843398732456,-0.05041707442677696,-0.015125340025507684,0.9879705107039944,-0.15718602687134267,0.01740005433444771,0.004659386769696489,0.9874047200517577,0.10376311075039035,0.14186143251083658,0.021746166997836172,0.984192895236639,-0.2801968751866929,0.11413881084974797,-0.7165118265284824,0.6285482045461875,0.30440164601296305,0.004092188857390183,0.6427066103185697,0.7030299459822238,-0.00823862596098272,-0.08366326773833342,0.049230676460447625,0.9952431477628296,-0.19536615227489396,0.31707542128677085,-0.29052173990992297,0.8814149774089561,0.15061727099823052,0.0,0.0,0.9885921493098383,-0.17758715774681405,0.0,0.0,0.984105076403637,0.08547048662942199,-0.09904109041134572,-0.06294697234114097,0.9894055472851084,0.6916639
-0.3374535858983531,-0.10607617596439826,-0.03347110079731681,0.9347473496450946,0.11673666956797855,-0.017054262557802714,0.2266804093497122,0.9667976490061575,0.17836935355548209,0.06031754749163736,0.022562703116840596,0.9818539054283254,0.15757336426871782,-0.05416686336482046,-0.017708850267552294,0.985861543224228,-0.1336881356778275,0.02397121028482997,0.0016994912034555372,0.990732040052262,0.10693369589478263,0.13187448144326014,0.01979238028365851,0.9852829885413937,-0.30488136073849587,0.08596780847555087,-0.7194596035725062,0.6180896137352951,0.301707612241934,0.0026597145695569924,0.6408493453947032,0.7058877808411617,-0.007259928118109336,-0.07862796431821938,0.04616381328984984,0.995808133634905,-0.20025409678247033,0.3185442699319992,-0.29545326639863534,0.8781430476805607,0.18843385739928084,0.0,0.0,0.9820858828970241,-0.1757129491030741,0.0,0.0,0.9844414454488903,0.08472322835112572,-0.09971097734855013,-0.059817508104067454,0.9895966659696159,0.6999972
-0.34130703635027054,-0.10709420240702197,-0.033487545465956566,0.9332303697626134,0.11782113084561646,-0.014016464690887591,0.22831904179025822,0.9663292063266056,0.19463003013273214,0.06487621689464004,0.02673307446553501,0.9783637210064524,0.17142037455412173,-0.05830081648025947,-0.02087981456969521,0.983249766503402,-0.11388908852125232,0.040397150656587937,-0.0020025424037155132,0.9926698018770133,0.11236405469068839,0.1217120403618545,0.017972443573397084,0.9860210391854848,-0.31726622418246486,0.07602268184046737,-0.7198957329067032,0.6126278059160438,0.297827009295769,-0.004076044052429895,0.6381327439882877,0.7099782105450837,-0.007140576116860312,-0.07799039313746849,0.04577672195378118,0.9958770016815074,-0.21073672897078538,0.3213098239844991,-0.3059848771154514,0.8710472335358089,0.20331024067295578,0.0,0.0,0.9791143682111425,-0.18078865347136563,0.0,0.0,0.9835219686290746,0.08493068291239782,-0.09804660989520755,-0.06041365813463928,0.9897089629274263,0.7083305
